Name,Address,Phone,Email,URL
Vegitat Cigköfte Zürich,N/A,044 524 18 87,info@vegitat.ch,https://www.local.ch/en/d/zurich/8005/restaurant/vegitat-cigkoefte-zuerich-sevEqLolIjUSzK6Wpq8-8Q
Pret A Manger Dock E,N/A,043 816 85 98,customer.relations@ssp-ch.com,https://www.local.ch/en/d/zurich/8060/restaurant/pret-a-manger-dock-e-3-a1lo0qtU32k9-OSj4hzQ
About Coffee,N/A,041 510 04 90*,N/A,https://www.local.ch/en/d/zurich/8045/restaurant/about-coffee-ZIRhQfzqdX5RJ0gXLn5nXA
Il Tartufo,N/A,044 201 16 13,reservations@iltartufozurich.com,https://www.local.ch/en/d/zurich/8002/restaurant/il-tartufo-EZF75g5_0swZynJZDMchJA
Asia im Foodland,N/A,043 816 60 02,flughafen.info@autogrill.net,https://www.local.ch/en/d/zurich/8060/restaurant/asia-im-foodland-56PW3QtnOIL0WC-Sf2gayg
Yooji's Passage Sihlquai,N/A,044 576 91 11,passage@yoojis.ch,https://www.local.ch/en/d/zurich/8001/restaurant/yooji-s-passage-sihlquai-pb0id-pH-qwAoPdq-MnnaQ
Brasil-Grill,N/A,N/A,info@brasil-grill.ch,https://www.local.ch/en/d/zurich/8004/restaurant/brasil-grill-1_30s9OhSOPNoYI8LpYZaA
Albis Beck Café Frankental,N/A,044 496 96 96*,N/A,https://www.local.ch/en/d/zurich/8049/restaurant/albis-beck-cafe-frankental-dRV7z6MMgOSBac1z3SVJpA
Thali House India Restaurant,N/A,044 821 67 33*,thali.zuerich@gmail.com,https://www.local.ch/en/d/zurich/8005/restaurant/thali-house-india-restaurant-B3kzgbrHdnv_AfowZ8D9dQ
Café Z am Park,N/A,043 931 73 74,info@zampark.ch,https://www.local.ch/en/d/zurich/8003/restaurant/cafe-z-am-park-C0BRR7JRc6hICrjhDykWxw
AsiaGardenZürich,N/A,043 243 30 52*,info@asczh.ch,https://www.local.ch/en/d/zurich/8004/restaurant/asiagardenzuerich-bb7JrhU-NAAa7aosD-XBDw
Piazza,N/A,N/A,info@ida-piazza.ch,https://www.local.ch/en/d/zurich/8004/restaurant/piazza-OWjbydCNXagwj8ikDHALuw
Caffe Spettacolo,N/A,044 311 20 02,N/A,https://www.local.ch/en/d/zurich/8050/restaurant/caffe-spettacolo-iRMnZ7TvRtgTVPkKeg5cfg
Gasthaus Albisgütli,N/A,043 333 30 00,info@albisguetli.ch,https://www.local.ch/en/d/zurich/8045/restaurant/gasthaus-albisguetli-5GBj0ilLYS2VFIC3ylpNIg
Bederhof,N/A,044 285 15 00,N/A,https://www.local.ch/en/d/zurich/8002/restaurant/bederhof-cAJ9muHxJGSr4f6aW-Truw
Sushi Nation,N/A,076 452 21 22,jaffna.business.movement@gmail.com,https://www.local.ch/en/d/zurich/8052/restaurant/sushi-nation-YGueEEBgvR6feiaMWh2aCw
Dialog,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/dialog-rX-BqCmt6l4X7fcdNMKnLw
Babo's Restaurant,N/A,044 542 86 81,N/A,https://www.local.ch/en/d/zurich/8005/shisha/babo-s-restaurant-r7BdEQ1dyS9j2CSp6Hhs_w
Café Felix am Bellevue,N/A,044 251 80 60,info@cafefelix.ch,https://www.local.ch/en/d/zurich/8001/cafes/cafe-felix-am-bellevue-FpQBBqbeQfs1I10w2QqHbA
Pinatubo Philippines Restaurant,N/A,044 273 76 70,info@pinatubo.ch,https://www.local.ch/en/d/zurich/8005/restaurant/pinatubo-philippines-restaurant-3hnawS0x1gF2bg0-7MQkeQ
Kai Sushi Oerlikon,N/A,044 311 81 81*,oerlikon@kaisushi.ch,https://www.local.ch/en/d/zurich/8050/restaurant/kai-sushi-oerlikon-ODSjvkhWMOMFiLiRxE_Skw
Bibim Shack,N/A,044 516 66 00,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/bibim-shack-yfqeXeQDyyODV-c_rq-t8g
Al Piattino,N/A,043 205 22 39,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/al-piattino-atBEu_4PxGH-RxMLbe16vg
Bistro Grill Gabbiano GmbH,N/A,043 321 23 93,N/A,https://www.local.ch/en/d/zurich/8050/restaurant/bistro-grill-gabbiano-gmbh-lW2OoXW3vkLUXkuAes1srg
Elisaburg GmbH,N/A,044 291 96 96,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/elisaburg-gmbh-7QQZ2W2pHgA0dYK4odELIA
Devi's Restaurant,N/A,N/A,info@devis-restaurant.ch,https://www.local.ch/en/d/zurich/8004/restaurant/devi-s-restaurant-8yV-tNE1hylU5yOKd5QC6A
Chüelebrunne,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8037/restaurant/chueelebrunne-8ybGzzJTFHC5qalEQ53QQw
Blaue Ente,N/A,044 388 68 40,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/blaue-ente-N-cXLa7bitDFMl6bsrv6AQ
Rolli's Steakhouse Oerlikon,N/A,044 311 28 80*,N/A,https://www.local.ch/en/d/zurich/8050/restaurant/rolli-s-steakhouse-oerlikon-ZgokYIOIN53QqUENuf1Wkw
Royal Panda Restaurant,N/A,076 520 66 66*,zurich@royal-panda.ch,https://www.local.ch/en/d/zurich/8008/restaurant/royal-panda-restaurant-LiaIKyyNpSs7Mml0XihgmQ
JenniGo GmbH,N/A,044 251 19 40*,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/jennigo-gmbh-Ot-r9qcViYcvmmKw_iDyVA
Baur's,N/A,044 220 50 60*,info@baurs-zurich.ch,https://www.local.ch/en/d/zurich/8001/bar/baur-s-jspjVLJOSl29aDi3VNmxVw
Cafeteria UZH Botanischer Garten,N/A,044 634 83 31*,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/cafeteria-uzh-botanischer-garten-v2nJOlyF26FbqN_bXoWLjA
Café Henrici,N/A,044 251 54 54*,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/cafe-henrici-zl8klEdtjUgXxzoUmx7m1Q
Ambrosi,N/A,043 960 36 06*,info@ambrosi.ch,https://www.local.ch/en/d/zurich/8005/restaurant/ambrosi-8U_Ac0JIZIUc22VGR91nIQ
DaPizi,N/A,043 818 27 76,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/dapizi-IOZRQKUHHi-luEuPL_EUfg
Westhive Kitchen,N/A,043 444 68 10,info@westhive.com,https://www.local.ch/en/d/zurich/8005/restaurant/westhive-kitchen-HXVW26mTEVmv31AyZB2H3Q
Degenried Restaurant Wirtschaft,N/A,044 381 51 80*,info@degenried.ch,https://www.local.ch/en/d/zurich/8032/restaurant/degenried-restaurant-wirtschaft-XGoiUSdoNXaHG7en2z5IIg
George Bar & Grill,N/A,044 444 50 60*,office@george-grill.ch,https://www.local.ch/en/d/zurich/8001/restaurant/george-bar-grill-E2FE14_t_A8FFW9_xUkXBQ
Chiantiquelle,N/A,044 362 35 09*,info@casaferlin.com,https://www.local.ch/en/d/zurich/8006/restaurant/chiantiquelle-ed3ZrBUUtRoMrynjoyfxGQ
EQUINOX Restaurant,N/A,044 630 30 30*,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/equinox-restaurant-xDpY3FN3pv7_uC4TVMBUjA
Buffet Bellevue,N/A,043 268 47 67,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/buffet-bellevue-8AIcemSZ24g3fntHOYwAqQ
Roof Garden,N/A,044 521 77 77,welcome@roofgarden.ch,https://www.local.ch/en/d/zurich/8001/restaurant/roof-garden-CURPf82ItiI4BEhW2g5CPA
Griechische Taverne L & P GmbH,N/A,044 422 33 55*,grietav@griechische-taverne-l-p.ch,https://www.local.ch/en/d/zurich/8008/restaurant/griechische-taverne-l-p-gmbh-eFWTFtYlE6c7xxlAb6tM3g
Bamboo Inn,N/A,044 261 33 70,N/A,https://www.local.ch/en/d/zurich/8006/restaurant/bamboo-inn-HQLyDwPlS64e6rYh8xrN6A
Union Diner Bellevue,N/A,043 500 05 35*,bel@uniondiner.ch,https://www.local.ch/en/d/zurich/8001/restaurant/union-diner-bellevue-bEkDUacMjAuxY8CypyOrhw
Ristorante Del Sole,N/A,043 497 35 45,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/ristorante-del-sole-reCKkpLvMRUyFAvI6N3YFQ
TAO'S,N/A,N/A,welcome@taos-lounge.ch,https://www.local.ch/en/d/zurich/8001/restaurant/tao-s-2Ht3jtyoOd_flpQWxW1glQ
Yooji's Sushi Deli,N/A,044 383 92 92,seefeld@yoojis.ch,https://www.local.ch/en/d/zurich/8008/restaurant/yooji-s-sushi-deli-gWpF1dHC-bjebq4sHUxLog
Restaurant Altes Klösterli,N/A,044 254 26 40*,altes.kloesterli@zoo.ch,https://www.local.ch/en/d/zurich/8044/restaurant/restaurant-altes-kloesterli-rJYzS-ObxKBRWRMokvabDg
Restaurant Oberes Triemli,N/A,044 463 10 25,info@oberes-triemli.ch,https://www.local.ch/en/d/zurich/8055/restaurant/restaurant-oberes-triemli-G0eQMFCmxdEedjcugJc2eg
Gnädinger am Schaffhauserplatz AG,N/A,044 360 23 95*,info@gnaedingerplatz.ch,https://www.local.ch/en/d/zurich/8057/restaurant/gnaedinger-am-schaffhauserplatz-ag-E1CsyggnjETd3xoyC48bAw
Kuhn Bäckerei Cafe,N/A,044 428 06 20,leimbach@baeckerei-kuhn.ch,https://www.local.ch/en/d/zurich/8041/restaurant/kuhn-baeckerei-cafe-GRrAvcos-I0a251z0sVYMw
Brasserie Louis,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/brasserie-louis-jLtsoVxcPZIV14h2ptqxdQ
Steakhaus & Pizzeria Mattenhof,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8051/restaurant/steakhaus-pizzeria-mattenhof-DolGkCh_RxQ9nAsBq90i9w
Alegria Restaurante Peruano,N/A,076 505 91 16,N/A,https://www.local.ch/en/d/zurich/8038/restaurant/alegria-restaurante-peruano-uCL-QBntu8Q6ienVZmwY6w
Sapa Canteen Zürich,N/A,044 364 93 93*,N/A,https://www.local.ch/en/d/zurich/8006/restaurant/sapa-canteen-zuerich-DbXBghCBA4HdamC9IRMyEQ
MyVi's,N/A,043 268 01 21*,reservation@myvis.ch,https://www.local.ch/en/d/zurich/8001/restaurant/myvi-s-y8_LaAeoZAeGuBJeCoAwdw
Café Höngg d'Bio Insle,N/A,079 768 96 91,N/A,https://www.local.ch/en/d/zurich/8049/restaurant/cafe-hoengg-d-bio-insle-al_xpSOowJYXjw7_kcuTyg
Domino's Pizza Zürich Uni,N/A,N/A,marketing@dominos.ch,https://www.local.ch/en/d/zurich/8006/restaurant/domino-s-pizza-zuerich-uni-vMFZEMpecInMfm-Fpb8OKg
dieci Gelateria & Take Away,N/A,043 268 53 02,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/dieci-gelateria-take-away-usbo-rCtqgCqg7orAwFBHg
Shinwazen,N/A,044 321 01 11,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/shinwazen-ldZEiJRavmI_z3T1KNy80Q
Convivio,N/A,043 322 00 53*,reservieren@convivio.ch,https://www.local.ch/en/d/zurich/8004/restaurant/convivio-51YVzr4DcPydBphOaeRUIw
Bahnhof Wiedikon,N/A,044 462 64 24,info@restaurant-bahnhofwiedikon.ch,https://www.local.ch/en/d/zurich/8003/restaurant/bahnhof-wiedikon-wJt6UAioo62bQZIfo2yhJw
Casa da Nico,N/A,043 818 29 12*,N/A,https://www.local.ch/en/d/zurich/8037/restaurant/casa-da-nico-ex9wyymipKJGmTBg1vPLRQ
RED LIPS | Strip Club | Cabaret | Night Club,N/A,044 241 59 87*,info@red-lips.ch,https://www.local.ch/en/d/zurich/8004/nightclub/red-lips-strip-club-cabaret-night-club-VcpdXiV4IqQ86IRDsNKozA
Tokyo Tapas,N/A,079 130 12 69,tokyotapaszh@gmail.com,https://www.local.ch/en/d/zurich/8004/restaurant/tokyo-tapas-ZqQ04lKdk9Jrrz3lfFXPZA
Hardhof,N/A,044 492 07 11,info@restaurant-hardhof.ch,https://www.local.ch/en/d/zurich/8004/restaurant/hardhof-BnnhB4XK9attzxZ5hmKxjg
El Luchador,N/A,044 271 72 00,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/el-luchador-055jLpexaW3agQfdjrF3bQ
blindekuh,N/A,044 421 50 50*,zuerich@blindekuh.ch,https://www.local.ch/en/d/zurich/8008/restaurant/blindekuh-oVEjsPgiwXS-c2KqeO0FaA
Zumfondue,N/A,044 552 59 90,info@zumfondue.ch,https://www.local.ch/en/d/zurich/8001/restaurant/zumfondue-evW7QTQNw81wRf60Bqz_xg
Kuhn Back & Gastro AG,N/A,043 818 66 88,albisriederplatz@baeckerei-kuhn.ch,https://www.local.ch/en/d/zurich/8003/bakery-pastry-shop/kuhn-back-gastro-ag-HzoztxXoyuTtSkvoeiCg6g
Restaurant Sonne Libanon,N/A,044 558 83 57,info@sonnelibanon.ch,https://www.local.ch/en/d/zurich/8048/restaurant/restaurant-sonne-libanon-VO6cOzcmf8GuACroVp_pBg
"dieci Ristorante allo zoo, Zürich",N/A,044 251 28 53,zoo@dieci.ch,https://www.local.ch/en/d/zurich/8044/restaurant/dieci-ristorante-allo-zoo-zuerich-XgITQpDwvlu4DJmu8q5xcA
Kon-Tiki,N/A,044 251 35 77,info@kontikibar.ch,https://www.local.ch/en/d/zurich/8001/restaurant/kon-tiki-f7gForg3vPAXGlFBMmQX2w
Thali House Indian Restaurant,N/A,044 821 67 33*,thali.zuerich@gmail.com,https://www.local.ch/en/d/zurich/8005/restaurant/thali-house-indian-restaurant-7MuWaGquV3CCK9ODPFldmQ
Rosaly's Restaurant & Bar,N/A,044 261 44 30*,info@rosalys.ch,https://www.local.ch/en/d/zurich/8001/restaurant/rosaly-s-restaurant-bar-cwoYfOSqISahxaz64nCp6w
Restaurant Enja,N/A,044 228 75 17,info@restaurant-enja.ch,https://www.local.ch/en/d/zurich/8001/restaurant/restaurant-enja-DWWcCHXIylbjLf9c33sp2g
New Point,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/new-point-aF-xIUpHgSOsoRM-QA73hw
Confiseur Bachmann AG,N/A,043 817 62 47*,N/A,https://www.local.ch/en/d/zurich/8045/restaurant/confiseur-bachmann-ag-EhMFl031wt0vWXot6o40Vg
Route twenty-six,N/A,044 285 40 41,route26.sheratonzurich@arabella.com,https://www.local.ch/en/d/zurich/8005/restaurant/route-twenty-six-W7z76pmwquA3CALe67NzAg
Cafeteria UZH Cityport,N/A,044 634 54 66,N/A,https://www.local.ch/en/d/zurich/8050/restaurant/cafeteria-uzh-cityport-TM8hOmpSYs0hOXfZwL79lw
Alpenstern,N/A,044 720 05 04,info@alpenstern-zuerich.ch,https://www.local.ch/en/d/zurich/8002/restaurant/alpenstern-9yFhdpxj0MzN_GJwJ2y-Gg
Bürgli,N/A,044 482 81 00,N/A,https://www.local.ch/en/d/zurich/8038/restaurant/buergli-qsF3Cyix_a_EOylY1j9icQ
Certo,N/A,044 241 04 04*,info@certo.ch,https://www.local.ch/en/d/zurich/8004/restaurant/certo-JK_zVE1GSJnwnYEyoGNGaA
Zur Taverne WeinArt,N/A,044 342 20 30*,sante@weinart.ch,https://www.local.ch/en/d/zurich/8049/restaurant/zur-taverne-weinart-Vp--1CamLPnXEI4Qi-cfrA
Collana Bar e Caffè,N/A,044 250 59 10*,collana@commercio.ch,https://www.local.ch/en/d/zurich/8001/restaurant/collana-bar-e-caffe-_goZB0nLkK0act-IB5Qz5Q
Big Ben Pub Westside,N/A,044 271 02 66,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/big-ben-pub-westside--8TXOLIewTZEf7tSG5k2_w
Turbinenhalle,N/A,043 311 57 67,info@turbinenhalle.ch,https://www.local.ch/en/d/zurich/8048/restaurant/turbinenhalle-3t8tTlm9zzvM4HvwQUGXwA
Dalou,N/A,079 713 18 79,info@dalou.ch,https://www.local.ch/en/d/zurich/8005/restaurant/dalou-ULXzywmZFPnbszfCJAdFtg
Bünter Roland,N/A,044 371 63 11,N/A,https://www.local.ch/en/d/zurich/8046/restaurant/buenter-roland-13D1MKrcPwLlmIs30tbd1w
Dal Sardo,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8032/restaurant/dal-sardo-Lc58jqDc11Z4zurhI4joDA
Bubbles,N/A,044 240 31 31,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/bubbles-cZYouWMdOnAcEr9EhZTgaQ
Sternen Da Guido,N/A,044 201 16 76,daguido2019@gmail.com,https://www.local.ch/en/d/zurich/8002/restaurant/sternen-da-guido-z9AGbVVnsluENKRO4KcO9Q
Bar Rossi,N/A,043 243 80 25,info@bar-rossi.ch,https://www.local.ch/en/d/zurich/8004/restaurant/bar-rossi-Pw2SqizSV269zC8CsFKuFg
Eisenhof,N/A,044 271 39 90,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/eisenhof-h5N674AAVUuqo44mJpwEdg
Anamira,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8045/restaurant/anamira-fxrra7y6Af3q1yrmneZjag
Cartell,N/A,043 558 28 27,miguel.anaya@cartell.ch,https://www.local.ch/en/d/zurich/8001/restaurant/cartell-Nx6XqaPfsavhZwoMXTdxGw
John Baker first Ltd.,N/A,044 281 92 92*,john@johnbaker.ch,https://www.local.ch/en/d/zurich/8001/restaurant/john-baker-first-ltd-vspLBr2B3jc6qDmYTrs4Pg
Coworking Lounge Tessinerplatz,N/A,044 552 72 99*,info@tessinerplatz.ch,https://www.local.ch/en/d/zurich/8002/restaurant/coworking-lounge-tessinerplatz-pnmf9cwJ2XVkytP54XDT2Q
Cantinetta Antinori,N/A,044 211 72 10,info@cantinetta-antinori.ch,https://www.local.ch/en/d/zurich/8001/restaurant/cantinetta-antinori-U4ntcBopbywljkUmckUYtQ
Wesley's Kitchen,N/A,044 542 88 91*,info@wesleys-kitchen.ch,https://www.local.ch/en/d/zurich/8005/takeout/wesley-s-kitchen-siSc-Jyv_14DXN-qCoJQRw
Damaskus Restaurant,N/A,043 818 29 12*,info@restaurantdamas.ch,https://www.local.ch/en/d/zurich/8037/restaurant/damaskus-restaurant-jT2oVIkCTBiWKvrFe0cprw
Café Piazza,N/A,044 558 95 29*,N/A,https://www.local.ch/en/d/zurich/8003/restaurant/cafe-piazza-LK9aOBl3IsG-Z6bdpI6Exg
HITZBERGER Sihlcity,N/A,058 563 91 05,info@hitzberger.com,https://www.local.ch/en/d/zurich/8045/restaurant/hitzberger-sihlcity-ly_q0RuZR_iPtOdrfzrV9w
Jules Verne Panoramabar,N/A,043 888 66 67,info@jules-verne.ch,https://www.local.ch/en/d/zurich/8001/restaurant/jules-verne-panoramabar-z91zlXGQIQz4vjrRMozfrA
Burgermeister,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/burgermeister-AS_XTWVdDGQc5giEgX4G-Q
Restaurant Co Chin Chin,N/A,044 211 99 77,salut@cochinchin.com,https://www.local.ch/en/d/zurich/8005/restaurant/restaurant-co-chin-chin-DkvvZjobwMsSG5kPES6EnQ
Dada Bar,N/A,044 254 60 00,reception@limmatblick.ch,https://www.local.ch/en/d/zurich/8001/restaurant/dada-bar-fpe84Y3fARQXHu9rOBoUYA
Wirtschaft zur Au,N/A,044 545 31 07*,info@zur-au.ch,https://www.local.ch/en/d/zurich/8045/restaurant/wirtschaft-zur-au-y6BDupfg5irv2aM7Wwsg6w
Bürgli,N/A,044 482 81 00,N/A,https://www.local.ch/en/d/zurich/8038/restaurant/buergli-v7SuX3PB8wgAxLZGbqKMXA
Gasthaus Hofwiesen,N/A,043 433 80 88*,info@hofwiesen.ch,https://www.local.ch/en/d/zurich/8057/restaurant/gasthaus-hofwiesen-Ge6yvO8HiVG44AD5InTX-g
dieci Pizza Kurier Zürichberg,N/A,044 361 90 95*,N/A,https://www.local.ch/en/d/zurich/8006/restaurant/dieci-pizza-kurier-zuerichberg-ZhKyqPZi3Be-3Q0HVb449w
Brasserie Bernoulli,N/A,044 563 87 37*,info@brasseriebernoulli.ch,https://www.local.ch/en/d/zurich/8005/restaurant/brasserie-bernoulli-laxc9NNrMTtqyfXJjVNxsg
Cafeteria KS Enge/Freudenberg,N/A,044 201 72 88,N/A,https://www.local.ch/en/d/zurich/8002/restaurant/cafeteria-ks-enge-freudenberg-GSmLou1ml76wje7y1hSzkg
Jaime El Barco,N/A,044 310 21 70,info@jaime.ch,https://www.local.ch/en/d/zurich/8050/restaurant/jaime-el-barco-ZehDEfIpv_tdrXMZuTBWAA
CS clube-social,N/A,077 455 12 90,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/cs-clube-social-Ko0CiFPwkmyRNsoYh6ZQCA
Brasserie Seefeld,N/A,044 381 07 71,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/brasserie-seefeld-oeFTqDxCB8r1PvLUt7LFCA
Il Giglio,N/A,044 242 85 97*,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/il-giglio-p0TGSLtiFPUGU9YxJ4UeBw
Restaurant Rigihof,N/A,N/A,info@rigihof-restaurant.ch,https://www.local.ch/en/d/zurich/8006/restaurant/restaurant-rigihof-MttZ2l0tLGXVqzQM_-NSpQ
Corner 48,N/A,043 810 06 48*,N/A,https://www.local.ch/en/d/zurich/8006/restaurant/corner-48-VCYgt4-B32_Hb3QLmh9aRw
Big Burger Zürich,N/A,043 321 60 39,langstrasse@bigburger.ch,https://www.local.ch/en/d/zurich/8005/restaurant/big-burger-zuerich-S-QksIIHeLWP5joSPwYQIA
Hermanseck,N/A,044 241 28 20*,anfragen@hermanseck.ch,https://www.local.ch/en/d/zurich/8004/restaurant/hermanseck-M8NQIbdqvZQTFGFmQZOjyA
Eatzurigo,N/A,078 261 18 30,eatzurigo@gmail.com,https://www.local.ch/en/d/zurich/8050/restaurant/eatzurigo-GhqUawunVcVQKE_4xQEvOA
ease DESIGN SPA,N/A,044 555 45 55,info@easedesignspa.ch,https://www.local.ch/en/d/zurich/8005/restaurant/ease-design-spa-qRfr42BwOKKzeuN9o8fZyQ
Kafi Freud,N/A,044 520 11 75,hoi@kafifreud.ch,https://www.local.ch/en/d/zurich/8057/restaurant/kafi-freud-OF6jEzWOBiIPHF_0h5WtOQ
Chop Chop Asian Delight,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/chop-chop-asian-delight-wRdDO11Bd-divqyHHACAzw
KINKHAO Restaurant,N/A,079 446 73 66,hallo@kinkhao.ch,https://www.local.ch/en/d/zurich/8004/restaurant/kinkhao-restaurant-F4TXVm6wVFVVJqN3ytSlQw
Restaurant IROQUOIS,N/A,044 577 19 19,iroquois@iroquois.ch,https://www.local.ch/en/d/zurich/8008/restaurant/restaurant-iroquois-tDeY-BPAZmeHukyx8GMuYw
Caredda Paolo,N/A,044 440 23 41,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/caredda-paolo-CgLebB9HJKgnBMj-WAchww
Eisladen,N/A,044 542 65 57*,info@eisladen.ch,https://www.local.ch/en/d/zurich/8003/restaurant/eisladen-jMDR9Pia6rQSo0d457ml_A
Goodys Smashburger,N/A,N/A,info@goodys.ch,https://www.local.ch/en/d/zurich/8001/restaurant/goodys-smashburger-PNTl9Bn6IwP_lmAq5aF4UQ
Carlton,N/A,044 227 19 19,welcome@carlton.ch,https://www.local.ch/en/d/zurich/8001/restaurant/carlton-JjQU56oUZQn3gA_IqEb1ug
Restaurant Muggenbühl,N/A,044 482 11 45,N/A,https://www.local.ch/en/d/zurich/8038/restaurant/restaurant-muggenbuehl-cmO4QIH64mCTdxcLzduLOg
Burgermeister,N/A,044 420 04 20*,escherwyss@burger-meister.ch,https://www.local.ch/en/d/zurich/8005/restaurant/burgermeister-lzSMqOD3ZhZYSrxzvHlK2g
Marche Bistro,N/A,043 816 65 10*,zuerich-airport@marche-restaurants.ch,https://www.local.ch/en/d/zurich/8060/restaurant/marche-bistro-W8gOPa6iyAVEGZUNaY0Jnw
Boréal Coffee Company Sàrl,N/A,044 221 95 16*,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/boreal-coffee-company-sarl-m7z_0FhVGDAHE4SDhD-a8w
By Khalid Mexican Restaurant,N/A,044 810 09 60*,info@by-khalid.ch,https://www.local.ch/en/d/zurich/8057/restaurant/by-khalid-mexican-restaurant-cZr8m11TJi8M5PQGBeQhTQ
Restaurant Viadukt,N/A,043 204 18 99,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/restaurant-viadukt-HguAJpNl911s21ieYcWC3w
Vee's Bistro,N/A,044 201 44 90*,N/A,https://www.local.ch/en/d/zurich/8002/restaurant/vee-s-bistro-HhOfN0EBw5B6zKcjrsLigg
The British Beer Corner,N/A,079 934 56 54,mike@thecheeseman.ch,https://www.local.ch/en/d/zurich/8005/restaurant/the-british-beer-corner-iCyxG-KO3Rx07T8YsW3DVA
Pret A Manger Dock D,N/A,043 816 85 98,customer.relations@ssp-ch.com,https://www.local.ch/en/d/zurich/8060/restaurant/pret-a-manger-dock-d-j5Ng8q4my4yhlXusro6wzA
DuBischDra,N/A,N/A,hallo@dubischdra.ch,https://www.local.ch/en/d/zurich/8048/restaurant/dubischdra-HCMpmtQwLKc528fFsnHB1Q
Eisvogel Gelato,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/eisvogel-gelato-n7J4sqVb1ebg_FK5zBGuKw
Peter Pan,N/A,044 310 10 22,info@ristorante-peter-pan.ch,https://www.local.ch/en/d/zurich/8050/restaurant/peter-pan-mzVc4vrGRawroM8zKsCaFg
Dieci gelato e caffè Limmatquai,N/A,078 243 43 65,info@dieci.ch,https://www.local.ch/en/d/zurich/8001/restaurant/dieci-gelato-e-caffe-limmatquai-QIbaZwzQFPrlJDqJXcfU5Q
Albis Beck Cafe Fellenberg,N/A,044 496 96 90*,N/A,https://www.local.ch/en/d/zurich/8047/restaurant/albis-beck-cafe-fellenberg-zd09VskK_RWfGZta63AVNg
Bar Iris,N/A,044 592 42 60,bariris.zurich@hyatt.com,https://www.local.ch/en/d/zurich/8059/restaurant/bar-iris-1xfZblfvjCx9vlGO4F1QWQ
Jdaburg,N/A,044 451 18 42,info@jdaburg.ch,https://www.local.ch/en/d/zurich/8003/restaurant/jdaburg-vjy2ZElesk41JHjKZvB5xw
Asien Restaurant Lemon Grass,N/A,044 383 47 91*,N/A,https://www.local.ch/en/d/zurich/8032/restaurant/asien-restaurant-lemon-grass-2L4b71X6aYaLs9Gy8NcRyA
barfussbar,N/A,044 251 33 31*,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/barfussbar-weWnQ28e7x-Bp4cOl8cJyg
Minimum,N/A,043 321 86 92*,mail@minimum.ch,https://www.local.ch/en/d/zurich/8047/restaurant/minimum-gxdGwhzND7jaHguVaRgVUQ
Restaurant Saltz,N/A,044 456 60 00*,saltz@thedoldergrand.com,https://www.local.ch/en/d/zurich/8032/restaurant/restaurant-saltz-lWgL6CHEKn5sftweEQqqcw
Cafe West,N/A,058 399 93 01,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/cafe-west-G0loi3gpviDuFZvI_3e9rA
Tune In,N/A,044 456 55 55,fzh.dining@fivehotelsandresorts.com,https://www.local.ch/en/d/zurich/8055/restaurant/tune-in-uzHgcDl3mOizNGXx3u00yQ
Konrad,N/A,044 211 08 15*,info@konrad.bar,https://www.local.ch/en/d/zurich/8001/restaurant/konrad-lonh-3XCzgCii0hqIqORng
ATELIER BAR,N/A,044 210 08 09*,reservation@atelierbar.ch,https://www.local.ch/en/d/zurich/8001/restaurant/atelier-bar-CAQdmfSmTPcUjCPpVBO9wg
